field_id,soil_type,is_irrigated,peak_ndvi,avg_ndvi,avg_ndwi,min_ndwi,min_soil_moisture,avg_soil_moisture,total_precip_mm,avg_temp_c,yield_kg_per_da
264,2,0,0.8425283968459584,0.4637071281691124,0.29195778362306873,0.11209330769625825,10.571503417188552,20.071387602089295,67.46468330884022,25.902353827316347,506.6633995092992
265,2,1,0.85866721381819,0.4510019574193146,0.2919866489014718,0.1004742728427382,15.44713594907892,23.11112821803936,13.449380402329757,26.264887394809517,611.9257912018336
266,2,1,0.7488526973905023,0.33624533675229745,0.07657654053184566,-0.4,13.649291295562762,24.333106833658114,64.65954906622026,27.11907070613548,446.237910368126
267,3,0,0.8438893465194646,0.46095825688818837,0.2913637838689885,0.10369521731761391,13.388361246558315,17.47730628909682,28.932978146295742,25.55232039219109,383.46748542098516
268,3,0,0.9005618880452997,0.46049813909798043,0.2931685304997657,0.11318297761127802,13.198251918822892,19.5126741635384,74.58301927697197,25.718473017584454,510.7602948980742
269,1,1,0.8340884571651453,0.45499602442367165,0.29479908694167384,0.07217430017483406,12.236742257173827,25.07231653861769,66.22285333306387,25.34380140317605,493.3940916846303
270,1,1,0.8171861649313644,0.4013527734832206,0.20388624598887323,-0.16206269801766107,13.731326558810833,25.644032154899737,83.60173898767309,25.53747816406024,481.83438705649615
271,1,1,0.8060225677959144,0.3664705849662707,0.11421385745100254,-0.4,12.949993913022638,22.42705500579363,40.06262900892606,27.30664658913658,430.3410238511842
272,2,0,0.8446588934331176,0.45512096380421685,0.2941382332688088,0.11443676145753068,14.229418200086167,19.257760039202957,44.12637733294174,25.695741141142822,348.7478175494164
273,3,1,0.8366291304774208,0.4528571828923762,0.29598392613898794,0.09660890559435362,12.694381900385219,24.75306899769175,48.18708954398104,25.036075721726554,488.25731621315754
274,1,1,0.8597900520808134,0.46001550397805346,0.2878461867833044,0.1030031742471808,15.69113665713335,25.413023655058048,55.780632057785894,24.51824181075926,626.249476082668
275,2,1,0.8130224992754724,0.45683631013594345,0.2853435554211292,0.08276857065113602,14.810360095761915,23.95383060073083,32.41568810241803,25.149372423192926,467.772614516291
276,2,0,0.8581174785140516,0.46179555490606744,0.2899906257219731,0.11512327567285395,13.739812891421163,19.484343184399258,58.22059002295273,25.673760328574463,521.1669993814127
277,3,1,0.8418066186735382,0.4513718815853368,0.2928971696008841,0.08922831159433356,14.34080377133346,25.592059982910396,79.30608036258975,25.49712403243214,488.14277956298054
278,2,1,0.8464124818340352,0.42249917725640157,0.2304797573855355,-0.07765564007550219,14.16142422117622,23.81081521207186,52.1246887041011,25.69804244670621,486.7927009470154
279,1,0,0.7722148694109534,0.3357144106597289,0.09062040919534378,-0.4,13.594875613015848,19.930841426929867,79.74005551826224,26.699886187171398,422.2360183150421
280,1,0,0.8976703357791023,0.46109656829695445,0.2883393652039189,0.10823697092290055,14.528080181582153,20.8894300069555,75.09263286845925,25.549792379409425,548.6978856263802
281,2,1,0.8307669471448262,0.4518074691874515,0.29069902299900124,0.09749130139752106,15.485169968181316,23.984027913337776,34.02573657273434,25.90252421195076,609.3597904629926
282,2,0,0.8464847635596331,0.4505442403854324,0.294374665936916,0.09046603648546195,13.076123467952433,20.334300624125593,77.23985075194803,25.577407422562377,514.842990825901
283,3,0,0.5575844836872521,0.2671716247160825,-0.028472291731777323,-0.4,11.489947202570464,17.59135627764501,57.53440841689815,28.258134441297887,316.7297150655574
284,2,0,0.7624021408395439,0.35772348128986103,0.14438496940117626,-0.23749407469186104,10.491292873764413,18.766038283696655,48.72638269302328,25.46419967900106,325.59168572331504
285,1,1,0.8587364943438477,0.45442961753770533,0.2978920187857025,0.12006666143643772,12.561969174461222,26.940288945999733,125.48838187684264,25.315441135144237,512.5259010478113
286,3,0,0.8345776187441888,0.4049805468449743,0.21111307149273184,-0.10851178785815718,13.45970590589786,17.423957990416156,34.52786683032906,25.199805245394895,378.24192484135096
287,3,1,0.8356654563224095,0.45462627057526567,0.292973088715444,0.09408366147878322,14.184133453945691,25.001086908674306,70.59211301077562,26.07231424067465,507.686198614739
288,2,1,0.805208594279543,0.4068975080392082,0.2143845412995356,-0.13219438398799954,14.525391683452611,24.301098235720076,54.6152382210774,26.33855665577416,471.93424648006584
289,2,1,0.8729188084520506,0.46472634703902455,0.28637825443414167,0.07706381563504466,15.497967513938873,23.393238550540055,14.991819468098091,26.312805331370846,616.4195704185613
290,2,1,0.8590674578047585,0.45797621723903836,0.2920438432950691,0.09263784348785335,16.372054341837575,24.286986239789062,27.20525987436161,25.32094174774469,651.577612711318
291,2,0,0.8493198494839618,0.4599103754821997,0.28725629432935657,0.11521766835113016,11.842100016908368,22.48487787993173,147.34273387050436,25.332935274939256,492.44612516933125
292,2,1,0.7699814295593306,0.37612450031746125,0.1726287400835787,-0.179152846900192,13.549807756739844,24.13691949656235,88.60236064901437,25.34004487872631,453.6633740945288
293,1,1,0.8232117217203152,0.39772819860115893,0.21274122342197627,-0.10507704665977513,13.671961179379279,23.835657363433796,53.05971481603166,25.50720213943955,462.2443810037365
294,3,1,0.4941903828326567,0.24057266267184635,-0.06279607451077332,-0.4,8.966368814135514,22.012096294051695,40.35766392815134,28.41342723536937,196.3790214530048
295,2,1,0.6847250152585403,0.31559941472426745,0.04838762480753255,-0.4,12.444793962417396,23.644991543996795,54.34238750960041,27.90075931650141,389.38644483356785
296,1,0,0.7683120780041532,0.37511466629241197,0.18786112723980009,-0.1744477354974337,10.410611919055265,16.53406515402822,19.210854948688525,26.590411474151153,350.86829484692424
297,3,1,0.7400206615440804,0.37234842566764714,0.16508774476795166,-0.21787949807903523,12.91233416617002,24.033266651366258,40.13575128050694,25.49395504428157,412.08660230670495
298,1,0,0.5555847324866134,0.269324062860345,-0.025092870432478175,-0.4,10.272227306768176,18.838733137146825,83.14296744568567,27.814464862364684,323.3901725913454
299,1,0,0.8488449500549734,0.4564717629036356,0.2889857324212968,0.11289247150880855,13.63733447582602,19.958262335258162,73.7389686050229,25.521427198648773,495.66614069616196
300,1,1,0.7587975283028634,0.38257539907016724,0.18009314819953887,-0.18401519760880047,15.676568223965395,24.33236657816354,50.89707571279722,25.453165652497322,548.4395458623591
301,2,1,0.5953217321698789,0.2755304518324378,-0.017571842259350167,-0.4,12.110222692497501,22.471955447808106,30.80486434463477,28.394224897843223,326.24798032178194
302,3,1,0.7735963960073021,0.3751212064603936,0.16533498265801205,-0.22978734822126834,13.440564469546121,24.65940274061994,51.94245775251379,25.54496521722198,444.528638520059
303,2,1,0.5145728779365186,0.24246429929564658,-0.06535276520051925,-0.4,12.002668657634786,21.520611225322344,5.084755813317563,28.047635098892936,276.9631246930359
304,2,0,0.8347154907361574,0.4621919398361089,0.2898083374752262,0.08346227192570752,12.627500812718798,19.127420204974637,62.6375831898445,25.17480506244828,492.3479604205536
305,1,0,0.7939127760419934,0.3780070345200045,0.18104419031789382,-0.19448328046110389,13.324977939964327,19.87703850831977,84.02206379167389,25.426673656021293,484.3865198223632
306,3,1,0.7917573809893732,0.39266636007572053,0.17728440661412703,-0.22698145784079055,14.381771491313922,24.227853587846646,44.27841920498855,25.9046626035557,435.20612033037776
307,1,0,0.6355011662394034,0.2958284618829493,0.013706645653751782,-0.4,11.83780044758784,17.17684264675923,31.31895765243819,27.66637695159356,236.21546635067796
308,2,1,0.5777578917337799,0.26579486895242266,-0.02178969529905007,-0.4,10.716962767892012,23.362358048626024,72.89701884855012,27.960805534683196,327.1362500403611
309,2,0,0.8554066190614572,0.4506916538877336,0.29459478247877074,0.10984938544534506,13.678981137679006,22.008052155525345,117.67670751552998,25.50640767829602,530.6823007749673
310,2,0,0.8774256741186784,0.4598331067221956,0.2993900433141375,0.11102014677694996,11.462965489410628,19.156254902470042,54.436773586725614,25.59888162969586,528.018820830958
311,1,1,0.6443877140486325,0.2999549562788454,0.014056465872367408,-0.4,13.072810727916785,21.689495965670936,18.642980364065462,27.46158619816878,332.5735524846987
312,3,0,0.7891594832028529,0.39418133387487253,0.20156092257733818,-0.14533991243846883,14.720399153327318,20.415643456569406,85.9255550709506,26.23861068463875,481.5272361639636
313,2,1,0.7725927386830339,0.3851375719586289,0.18718178588044473,-0.15358710360273664,15.416368626154767,23.16923447784756,13.985842770474594,25.46899511139615,528.4849723400929
314,1,1,0.8775664585846515,0.47028928766945377,0.29022031530793246,0.10103874410584227,16.62992547374984,24.749965181053145,51.28481566044233,25.410489388473955,640.1619653531645
315,3,1,0.8606301817768526,0.46272470130141574,0.29221795086274416,0.09444570355855986,14.653461320132596,24.467087205416075,50.935011980822885,25.053079337646434,526.9545024567157
316,3,0,0.8222977781142452,0.4049721228226687,0.22121371293561184,-0.13813919358125995,13.83877682848036,21.09695448796331,82.81804550603204,25.444828307321337,515.9829373437183
317,1,0,0.8488933673514721,0.4525242660862574,0.2919083418307388,0.11313316192073157,15.649880843057804,20.231112209760617,54.97228511891453,25.48590902734686,633.9057937916667
318,3,0,0.8387481861663875,0.4564096203909675,0.29757643137879797,0.09350069047537317,14.307843801797596,18.921041880853714,29.461532890548554,25.351537179056034,380.932608652688
319,2,0,0.7150087135712846,0.31089700433437994,0.04366039502070933,-0.4,11.974317757469795,18.7296844918859,64.22555964621468,27.075821884833022,406.4394589173227
320,2,0,0.8676835492277861,0.4582601876590832,0.2890893268034624,0.09042558627158645,12.799506058956075,18.905042197471907,32.029637516008506,24.981800687269445,362.0012176054015
321,1,0,0.8029203323318751,0.3614369714413733,0.10734285938099113,-0.4,10.112594269117793,17.550153362051994,40.07685448026584,27.194023615639907,325.75978128750376
322,1,1,0.8488670189646117,0.45328087043821663,0.28919328269687067,0.10506895155035473,13.509065539177112,24.678220838181048,55.05841390112242,25.758517108896932,509.53566723327725
323,1,1,0.8359908935277183,0.45408314285842727,0.29655899773050654,0.08355398699350271,15.304903079613826,24.533168505816647,45.04882428785196,25.316586186480954,617.232245021833
324,1,0,0.7874313426805775,0.34123152699828785,0.07553040690307641,-0.4,13.047717079093344,18.469229330490116,36.178404806957566,26.80091933900415,311.02984510754703
325,1,0,0.8737222173544382,0.46221715575923705,0.28304091363610884,0.11103762759127375,12.95563664904492,18.83187352134728,40.291087252555165,26.00256130893399,420.4507299608994
326,3,1,0.8290557473934189,0.4572510901642041,0.28660599654777835,0.09199935412303795,15.447965419202843,26.393266706858128,89.1500214833088,25.921152405531483,590.7619302644895
327,2,0,0.8353376622763904,0.45460064240822184,0.29078850301485837,0.10915250093340347,13.784579423641437,18.614301100900565,39.29901069315055,25.899480399456213,366.2676746385974
328,2,1,0.8538700983584735,0.4626157415237264,0.2885153094289935,0.09121863102221703,15.660404178277464,22.866419767115236,19.533775080684805,25.132309344175805,630.2002814338298
329,3,0,0.6548013748391811,0.2924584199464969,0.008769292490469677,-0.4,10.739955277854651,17.819988742748592,52.625585238025806,27.711508863893975,389.35988220530766
330,2,1,0.7802872839909352,0.3885814820304215,0.1843057934838851,-0.16440888431983508,10.3798309794953,23.135628114973272,35.62524308944369,25.473034842101242,428.1033608276837
331,2,0,0.738694265272904,0.38443154176693056,0.17771851631434393,-0.196843156490855,14.216726375782914,19.3825254361223,65.80079396920006,25.527922558000977,441.75284260555475
332,2,1,0.7817583086507819,0.371826773500693,0.16542150015305562,-0.20762690526984023,12.152183592940892,24.164802785577187,75.92130836499283,25.539172414797257,459.05485258099384
333,3,0,0.8456020992450233,0.45094273316005057,0.2929979334908374,0.08843143373530285,13.751831072665734,18.24990812069506,37.77877592156172,26.023641703129567,395.446658879837
334,2,1,0.8595520392926453,0.3614783929178297,0.11319583872791136,-0.4,12.332680778211172,22.993362841745917,22.482675816003614,26.615528334253945,470.90718576369903
335,2,0,0.7161997842429922,0.3631336779922582,0.15823926093608312,-0.2081123603929292,12.604457808481943,21.187742311843653,104.4412121112204,25.635205764276776,417.3235455581028
336,2,1,0.7666417223192901,0.3919264792563868,0.17857504934798704,-0.22102766424057693,13.846334088502061,24.62290460064249,70.00034832646563,25.71010718021008,456.21955744972473
337,3,0,0.8164366536395121,0.39242272754211677,0.1856094826827462,-0.16947051475555114,14.024147740337717,19.94869167839439,54.8103998895463,25.465550505782222,454.9219841094804
338,2,1,0.7804534337989473,0.38089423150915547,0.18316686918356342,-0.17792496780614261,12.408473515537501,22.77356914785715,27.436995440203876,25.866064226940136,447.72784783726826
339,1,1,0.789689877887406,0.401842884265102,0.19584101175490737,-0.1553338832518255,14.335824416184035,23.939250229571847,25.842930577076114,25.619366710332617,427.36924395857056
340,2,1,0.8422948797897448,0.46024227847697635,0.28819287537383714,0.08698752594816155,13.66481128992529,24.44219215689432,50.50536570286901,25.294244011510553,516.4124206817897
341,2,0,0.7708187146872555,0.3739907746167893,0.166840310909203,-0.19992931898240482,12.905144840783114,18.144210401677917,25.158425442374607,25.81370967056037,321.9958542295233
342,2,1,0.8571073771094193,0.4601239318851681,0.2945517034444925,0.11068736769198177,14.39610316597997,23.28107577638685,15.756619161415076,25.941335092194514,512.1835080069663
343,1,0,0.7978902525569156,0.38833947953267156,0.17707763757528966,-0.20780721565972415,11.235781247262048,18.737321162385552,41.62949370026014,25.628318214926786,356.11757722567296
344,1,1,0.8791672236656032,0.457610709672716,0.2890475784387231,0.10333242328313985,15.16924918274371,23.644724897826954,34.90438426090515,25.89342879454914,655.4534402890712
345,1,1,0.8254536924482653,0.4444185362777948,0.290939849626166,0.0814963600324138,13.349470107016923,23.58002465724663,45.41345781140411,25.791176088727433,493.25649829247106
346,2,1,0.7819204071683417,0.3991797735718059,0.19207766178423621,-0.15566989908057055,13.956533262294753,24.226037020126284,58.16746972641143,25.83543290111829,433.9144314396688
347,1,0,0.8805399035199314,0.46527108521879124,0.2846367623195206,0.10481866576919013,13.389943210730845,20.075858458323825,74.24993299255613,25.604072460459236,532.6532923549729
348,2,1,0.7401283539239738,0.36986707018923315,0.14998865776057885,-0.24883188051278227,11.843706218700856,23.751678738610096,35.225587994317536,25.058879120582468,415.70459033567835
349,2,1,0.7806699314616081,0.3805244640697642,0.17672481256610967,-0.1914104667867816,13.160501955827925,22.939679802434846,34.1376103644382,26.110070381991978,451.6219206492414
350,2,1,0.6908019526211013,0.31708028067849464,0.04790928932812863,-0.4,12.808556722100732,24.011911640361667,61.5353901078901,27.45198353204278,346.0980698975961
351,3,1,0.858053849720834,0.4648370134252925,0.29783429665756056,0.09521357125533172,14.441751814641481,25.089769246990365,63.927382779772714,25.51846592774009,499.6334589813305
352,2,0,0.7456016785093798,0.3755901533750022,0.16426311642634378,-0.2257974750814223,12.618355069225897,19.06144478142942,72.89054458482993,25.82606926857481,409.54398988076304
353,3,0,0.8425611471690143,0.44803322363379283,0.28782644608548885,0.08971158275121871,12.73077558163318,18.76394892106723,34.373553845136186,25.875658849915833,380.7974345591373
354,2,1,0.845546948349504,0.4543537060297286,0.29483895114916475,0.08881273537867518,9.26667862448663,23.382787699809867,25.24283298462632,25.778970837649258,354.99710500957457
355,2,0,0.8379849725819359,0.45418711272874795,0.2916074849980176,0.09080615342925871,13.512302395337624,19.94555881162217,65.06814935686398,25.725375622060664,449.761139076773
356,1,1,0.8746419796092471,0.4606031841555489,0.296376281789847,0.09723668016008698,13.734051699069825,25.158410599539195,70.24622114884755,25.315026198414074,513.9268941758052
357,2,1,0.7950080966660117,0.3978614789863471,0.19459354025028158,-0.1422365586494697,15.448392549857903,24.98106327938855,54.895284211335294,25.498906568032393,567.3694273143909
358,2,1,0.8635369347422011,0.46007268082856745,0.3003881074231791,0.0851300699666397,14.640172943298758,25.10384523750139,59.49307453766204,24.9540655043359,527.7425038039981
359,1,1,0.5833348258580592,0.2701368122284834,-0.030067917488864303,-0.4,11.231073623759311,21.59187347897042,25.411876936159157,27.63336713732743,316.85020899092547
360,2,0,0.7766106377271935,0.39545105917524365,0.2067525601877959,-0.13961293934930646,13.504888530255208,19.468051339146278,66.66434640004782,25.528747468873416,458.7892422916419
361,1,1,0.8826985851387535,0.4546190556258966,0.2983085800247264,0.09838920095259743,13.625843100882774,24.099036658686302,57.26165838742449,25.854906388609216,528.5983650377849
362,2,0,0.8418446701216946,0.4582863330415126,0.2931175858892775,0.11467673807336608,11.915470943202982,17.94386028859075,20.606650293421183,25.984498786583533,371.4950788981514
363,3,0,0.7460729312935015,0.37565404425340343,0.1566361156551588,-0.22447450095550472,13.875371269854046,16.952649520981197,8.051172080901535,25.53627979366667,337.1369099994952
364,1,0,0.8071372865202828,0.3938716660631696,0.1991176562082952,-0.16380705021723707,14.197234071616096,20.121184119540867,70.46976347254031,25.66282255340446,474.3084064069671
365,3,1,0.8001381184740879,0.40861983357525594,0.21626517558613972,-0.12302698502225531,14.087407839275734,23.34881130888338,17.67375714477808,25.225601945552036,499.49487528847817
366,3,1,0.49729614942583866,0.2411537514355641,-0.07318691571607801,-0.4,9.977968375801344,22.383392236858434,34.102795363790236,28.029003648604423,197.35852019788777
367,1,0,0.8537333038602549,0.41562273329566457,0.23245916310350348,-0.0673660079524026,14.250114989973365,18.32232916834223,40.4960724281244,25.50905508111191,376.3523972031048
368,2,1,0.7143151365163786,0.3198803928313816,0.04956788705033232,-0.4,13.732797153136826,21.955439440319775,19.84559462950349,27.341626957676237,391.66397632249897
369,3,1,0.8695486203825047,0.46012262910571594,0.29355184677080726,0.10724537590738625,13.648365623714396,23.649040875984184,41.58855201078011,25.52622675248383,505.46080146961464
370,3,1,0.8423560807023152,0.417375896298336,0.2368549517077811,-0.09338046311692175,10.776417567713715,23.80182368207756,41.013241648623165,25.98635884714202,489.7565945175051
371,1,0,0.7600416856297857,0.3658913176753208,0.1550549065145544,-0.2327792833425428,12.71678594332817,19.097306986557392,56.64203556836099,26.279626104049708,420.1489788806515
372,3,1,0.8452593696434988,0.45464945119486433,0.2890532724494622,0.08098271304755085,11.456989044002086,24.864210074604827,50.526486240568936,25.63403090778935,494.87016329917327
373,3,1,0.7588758037932511,0.3676600838241331,0.12948673398964217,-0.2817396611158857,12.309845791089321,23.048841043829825,32.3772788530756,25.78632467096515,430.44364823629115
374,2,1,0.8319392858234259,0.4566855129746365,0.2957282849980793,0.1212657333968977,14.10657475995209,25.481384272827565,59.27607072768216,25.26939256473099,497.6172446895376
375,2,1,0.88975641822934,0.4617134963799689,0.29933786653043487,0.10098137682766543,15.086363301494414,24.36126757759142,42.06641024710554,25.414929207588518,657.6704972037323
376,2,1,0.5020377006798301,0.24418250813261072,-0.06074388320429776,-0.4,12.303081574394428,22.060001232600996,25.428976465028853,27.838200917130752,266.0046306254543
377,2,1,0.8472567014265469,0.46059233520623455,0.2982009534969101,0.11141419602577558,14.064428167450906,24.21041069801838,32.010694809938684,25.419738321888207,522.3949191069391
378,2,1,0.6757471569921017,0.3235017148755542,0.04555360372241106,-0.4,13.52157339942928,23.279440047903677,21.340790380623048,27.586679760931606,359.3104645057254
379,2,1,0.5643812904063568,0.27292470217871756,-0.021535461199139173,-0.4,13.199714313356072,22.972311967063796,43.9790214446693,27.855108446091226,311.2086794585601
380,2,1,0.8411284418391912,0.45974403909814815,0.2935888822631708,0.0940989638790172,11.43206600385067,24.647782633675085,57.27799322147046,25.331619583496323,515.280588652947
381,3,1,0.7163857267531422,0.35357587891965053,0.1455852000747493,-0.21827282355501407,11.939894527197604,23.946422082344693,48.71693779722261,25.51391169069579,382.2134787305381
382,2,1,0.7829184422523402,0.38216290568852285,0.18729839053962707,-0.19739811552904032,15.65381194910242,24.98435511562857,50.07598921500963,25.659907157894406,574.9169557827131
383,1,0,0.84742155767106,0.46529304350149997,0.2989193440756151,0.11928441014518765,15.506472987904,20.783734433866517,93.13205633655957,25.8635617424626,627.3966270580877
384,1,0,0.735914242362874,0.358140241069626,0.1429406573910399,-0.2959625975169952,14.315630207961425,18.610064430982288,40.847762902594084,25.887178525952265,322.7358140977595
385,2,1,0.8258367750850929,0.3971591775077362,0.21452463555546214,-0.11947309589916177,12.638209275627775,22.87591975817518,37.50090297955794,25.8062055689687,488.7989081861996
386,3,1,0.8948453489963631,0.4593852484767161,0.2949780450087943,0.10172218139453766,13.380558794825337,24.625795536583997,61.63119209194633,25.858097195043978,533.3502038869511
387,2,1,0.7755645095578083,0.3420638165159577,0.07963836238604391,-0.4,14.263935995138409,24.037790625123876,61.28636429187229,27.720939695079768,448.6606168532009
388,3,0,0.7765672890347776,0.35806907287852907,0.14348220848402696,-0.24718751097467184,12.821473089108238,19.632540057508226,46.70627805830089,25.17823955276136,352.9463253191742
389,2,0,0.8349715843511294,0.3592129655984104,0.10960978387280551,-0.4,12.082119371808393,18.98430504293483,76.44486107271626,27.08660112620659,489.57591486047835
390,1,1,0.8667683071818844,0.4555572723338138,0.2939094366616609,0.13087790759759646,15.238437742061793,26.299895601191434,90.9377032548854,25.579338738081056,644.2945883811489
391,3,1,0.8616345953748975,0.46036580559823115,0.29385654694929486,0.12166134617870372,13.547944124506865,23.53062272229326,33.92767536856681,25.508804276198127,488.7912531689793
392,3,0,0.7589722391550655,0.37584028884569615,0.15060996651578362,-0.2636760485983498,14.679533875480336,19.304516434482775,43.59311464906958,25.790538615632407,304.78226606332873
393,2,1,0.8376730355557085,0.4521271230803444,0.28507189546431505,0.05593075543183124,13.830939006319058,25.566994974612548,73.32814082256102,25.600418015635785,525.2499362260265
394,2,1,0.8657750877824905,0.4592171351286053,0.30268950037549125,0.1113384342595436,12.595017951790972,23.14327343778023,24.55185777796415,25.892131569790212,488.5892095632942
395,1,1,0.8452826235877711,0.45533140826004886,0.2930227018247725,0.10472963579067492,12.857703048178633,23.942813395792186,39.74384423526628,25.526543649271275,487.97728719418006
396,1,1,0.8728827056547317,0.46127294582246303,0.2834688408769498,0.07378428907476414,13.401532704690739,23.069819646904985,26.113753646633896,25.69987235299907,537.5737540958979
397,2,0,0.855167537916758,0.45213901732192074,0.2922767468688892,0.09039979047687058,12.934209579701301,21.828641419600427,109.3026498376029,25.84935985743586,500.7686603926633
398,2,1,0.8412419516608293,0.4555993583225607,0.29062977995538813,0.09038886910681253,12.94830081292668,24.100905572677465,46.46600673728541,25.79915738406371,521.3213646944685
399,3,1,0.854196657865184,0.4577048487552834,0.295469022261169,0.09785154976766294,13.117161359714437,23.761075613315732,39.64543503964445,25.710839039310162,517.1638313441779
400,3,1,0.8030095091791352,0.3984858739320305,0.1994077466332791,-0.16425741770236255,15.042459052410743,24.44290254750792,48.84468535822512,25.48385173247313,598.1890339735043
401,2,1,0.8669833676345265,0.46008094700845403,0.2857218008181504,0.07387295678394618,16.776848318654046,23.881297282376348,22.35098385207872,25.594461101356345,678.0041706634427
402,3,1,0.622966273899261,0.29210171613615377,0.011586456499739096,-0.4,12.865947701550219,23.38210155151254,47.571463658134746,27.78921774751209,326.72811939190007
403,3,1,0.8349713788444738,0.4195098017122235,0.23594622670398535,-0.11990025249606337,11.619991380569711,23.044522336137902,23.96528380364038,25.399147673043604,479.24492760663134
404,3,1,0.8687802952614739,0.4622284782041214,0.28877565844572056,0.06227814206111801,13.448742711836552,24.644228552177317,39.552373646494694,25.187466274612962,523.9686050486722
405,2,1,0.8714674748306888,0.36637876671537667,0.11152885993128034,-0.4,12.999870816966924,24.42310408454542,52.647652016364745,27.576465426436847,489.5643123222216
406,2,1,0.8684518679228612,0.46124554763034464,0.29349823988635054,0.10318232359003619,14.687654714022399,25.07156666253561,47.84946701461976,25.764396999429785,491.6656619774984
407,3,0,0.716060609792546,0.3201118262870596,0.04394020781920198,-0.4,13.1419388144272,17.69221490163086,29.008942316487754,27.56253840859901,296.34947983421176
408,1,1,0.9043291733046399,0.4613979610004632,0.28846980461720323,0.09606142115293664,16.228137197240326,25.317560814063924,59.12179237898609,25.41452277595605,664.0708934807276
409,1,1,0.8635068787259526,0.4610679957555538,0.2834048014546611,0.09991072299989132,11.814220689473645,24.73985672132969,48.55451202048939,25.48327535042123,505.7174447081527
410,3,0,0.8674833173460726,0.4542603684045773,0.2951684586377211,0.11574554144180813,13.70826594864626,18.119404946117633,16.4807678914748,25.74633240153883,402.8114976210545
411,3,0,0.8452471270207012,0.4136259827130573,0.22327525926370867,-0.1265975931817684,12.122479335715687,18.14633502413115,39.38059551416477,25.858739830712373,381.6310310809306
412,1,0,0.5155576411702918,0.24158535476023296,-0.06256291338278415,-0.4,11.664661174976231,16.816049188028646,19.829079696364886,28.499981339024657,220.92374415802928
413,2,1,0.846608480512424,0.45894734905017504,0.2893615475003886,0.10831374657759338,13.79953375943443,23.933803358243672,40.05603520479006,26.077666658452994,490.863860993089
414,2,1,0.8316484855276303,0.44526355965460007,0.2933485309680127,0.09399664302728972,14.650273412593348,25.61046412024079,79.707062779855,25.748630547713198,484.58627717205246
415,2,0,0.6828308414641759,0.31256292485959136,0.04471696118103847,-0.4,12.695085887407352,19.460741231528488,87.34185363826577,27.384292037837707,401.5797229608611
416,2,0,0.8734326400803561,0.46513064056267756,0.2910892556690972,0.07701666200719692,10.538152872560943,18.692859236665818,28.169479600631494,26.408849995047227,366.4569902124066
417,2,1,0.7904407481330303,0.37956273099449966,0.18097983051147712,-0.2249643896656835,11.331229076218122,25.17707749899521,56.687995244308134,25.47384419558764,452.9055217954967
418,2,0,0.8307177615269512,0.4051196575011945,0.22519240380072128,-0.14014506600572152,14.727458674199228,20.198724598547876,54.01932364725583,25.253764420462954,495.7362857276758
419,2,0,0.8027015975565436,0.4017029681616095,0.21236572147849092,-0.1199458195088052,13.33545022885899,18.268228052031056,36.6637372834436,25.37280251144342,353.7197627092885
420,1,0,0.7842283740026265,0.37276636720875456,0.16744145059475718,-0.2331310548255621,11.119943585216577,16.898497916055657,17.6508801447535,25.5122743903344,334.80938538349983
421,2,1,0.830642457097453,0.4532776581012824,0.2942337681032657,0.10727212805732723,12.041152618458472,24.90655637429436,55.984806117141424,25.499624671197246,477.4318272878337
422,3,0,0.8053635365424374,0.40119433598528637,0.21360602078387242,-0.12277656589080677,12.942697279536725,20.837525093243567,90.42835942244788,25.964184731478507,467.2794563620023
423,3,1,0.7937889417572277,0.3934503069446553,0.19896012709136274,-0.16847134011747533,11.600752155553074,24.11168734701939,52.99536458803062,25.697584582179683,461.0477202079647
424,3,1,0.8377087184693637,0.45743760795690414,0.2923150370930055,0.11048413574579499,14.414439295117903,22.461351027861983,19.620157423753763,26.28521180124047,502.78511292616554
425,2,1,0.8511746120475305,0.4645747027175432,0.28568346639568704,0.09139550304095882,12.239823815455185,24.002324932189204,58.6318722150442,25.555513426424096,491.91653467138855
426,2,0,0.7693664094607575,0.3846041960629418,0.18780684881220208,-0.1712177768051449,14.572141637175934,17.820840160940886,23.453150785219208,25.87028471080103,348.17797705273983
427,1,0,0.8523493415943234,0.4567172280827447,0.2967314243465865,0.10465692503841502,12.200979499262141,18.56291148815705,36.59032475377529,25.261166742309562,371.9643300337679
428,2,1,0.8017828358965325,0.39253746301112813,0.19609914888309912,-0.1404161719055157,15.114797962108495,23.59513069978644,29.759663041904503,26.018560518088606,588.4206952939155
429,2,1,0.8401447196433924,0.45631999973630266,0.29190125290494723,0.0795199311667238,11.86192655737049,23.71744964542855,43.3608339860695,25.708456640894916,519.072160404527
430,2,0,0.7422678326168098,0.3707080164214253,0.15568318571195994,-0.21666882521185382,14.211733605702303,17.510174380680947,20.184325438051204,25.94607285422028,310.30533299828727
431,2,0,0.6321663501332426,0.29135401307817005,0.013159464721526192,-0.4,13.201246926641165,19.657975776029588,73.37776924992151,27.48109048584281,345.21433002245647
432,3,0,0.7600230477323309,0.34064058964640337,0.08618560909295721,-0.4,10.824094945849879,18.40486934077551,75.95646672810953,27.55617162657699,426.1345158901832
433,3,0,0.8349575228611719,0.3665887172874626,0.11110657244384772,-0.4,11.880532080757058,18.292086758006242,40.02503434564918,27.438957457758182,348.82649143988726
434,1,0,0.696157231392253,0.32844807113227725,0.04844986596688891,-0.4,12.03169803743964,17.884742575634604,39.5159357454757,27.46558940995892,288.73692759834375
